Lemma,Word_Type,Category,Primary_subcategory,Secondary_subcategory,Sg_all_split,Pl_all_split,Alt_split,False_Positives
decisive,a,unconscious_bias,agentic,rough,"['momentous', 'final', 'critical', 'positive', 'significant', 'influential', 'conclusive', ""--- don't use for people"", 'able to make choices quickly(...)', 'at ease picking a course of action(...)']","[""--- don't use for people""]","[""--- don't use for people"", 'momentous', 'final', 'critical', 'positive', 'significant', 'influential', 'conclusive', 'able to make choices quickly(...)', 'at ease picking a course of action(...)']",decisive moment
decisiveness,s,unconscious_bias,agentic,rough,"['purposefulness', 'certainty', ""adherence to one's purpose(...)"", 'will to see (...) through', 'ability to make choices with ease(...)']",[],"['purposefulness', 'certainty', ""adherence to one's purpose(...)"", 'will to see (...) through', 'ability to make choices with ease(...)']",
defend,v,unconscious_bias,agentic,agentic,"['preserve', 'support', 'maintain', 'hold', 'show support for', 'advocate', 'endorse', 'justify', 'explain', 'show loyalty to(...)']",[],"['preserve', 'support', 'maintain', 'hold', 'show support for', 'advocate', 'endorse', 'justify', 'explain', 'show loyalty to(...)']",
demonstrate,v,unconscious_bias,agentic,competitive,"['show', 'perceive yourself', 'establish', 'indicate', 'display', 'express', 'confirm', 'teach', 'describe']",[],"['show', 'perceive yourself', 'establish', 'indicate', 'display', 'express', 'confirm', 'teach', 'describe']",
determination,s,unconscious_bias,agentic,rough,"['commitment', 'dedication', 'certainty', 'focus', 'clarity', 'steadfastness', 'patience', 'willingness to stick to shared goals(...)']",[],"['commitment', 'dedication', 'certainty', 'focus', 'clarity', 'steadfastness', 'patience', 'willingness to stick to shared goals(...)']",
determined,~a,unconscious_bias,agentic,rough,"['certain', 'clear', 'dedicated', 'patient', 'committed', 'intent on', 'serious about', 'focused', ""--- don't use for people"", 'discovered(...)', 'established(...)', 'ascertained(...)', 'keen to see something through(...)', 'deeply enthusiastic about working toward a goal(...)']","[""--- don't use for people""]","[""--- don't use for people"", 'certain', 'clear', 'dedicated', 'patient', 'committed', 'intent on', 'serious about', 'focused', 'discovered(...)', 'established(...)', 'ascertained(...)', 'keen to see something through(...)', 'deeply enthusiastic about working toward a goal(...)']",
directness,s,unconscious_bias,agentic,rough,"['openness', 'candor']",[],"['openness', 'candor']",
dominant,a,unconscious_bias,agentic,hard_hearted,"['prevailing', 'guiding', 'main', 'primary', ""--- don't use for people"", 'respecting governance(...)', 'communicating governance(...)', 'comfortable with taking on responsibility(...)', 'at ease with taking the initiative(...)']","[""--- don't use for people""]","[""--- don't use for people"", 'prevailing', 'guiding', 'main', 'primary', 'respecting governance(...)', 'communicating governance(...)', 'comfortable with taking on responsibility(...)', 'at ease with taking the initiative(...)']",
dominate,v,unconscious_bias,agentic,hard_hearted,"['handle', 'manage', 'influence', 'guide', 'shape', 'supervise']",[],"['handle', 'manage', 'influence', 'guide', 'shape', 'supervise']",
domination,s,unconscious_bias,agentic,hard_hearted,"['influence', 'guidance', 'impact', 'management', 'care', 'oversight', 'tutelage', 'governance', 'supervision', 'responsibility']",[],"['influence', 'guidance', 'impact', 'management', 'care', 'oversight', 'tutelage', 'governance', 'supervision', 'responsibility']",
eager,a,unconscious_bias,agentic,competitive,"['keen', 'avid', 'excited', 'enthusiastic', 'avid', 'ardent', 'motivated', 'wholehearted', 'dedicated', 'committed', 'earnest', 'diligent', 'longing', ""--- don't use for people""]","[""--- don't use for people""]","[""--- don't use for people"", 'keen', 'avid', 'excited', 'enthusiastic', 'avid', 'ardent', 'motivated', 'wholehearted', 'dedicated', 'committed', 'earnest', 'diligent', 'longing']",
endurance,s,unconscious_bias,agentic,competitive,"['resilience', 'bearing', 'tolerance', 'forbearance', 'patience', 'acceptance', 'ability to carry on(...)', 'capacity to keep at it(...)', 'patience to see things through(...)', 'capacity to keep going in the face of adversity(...)']",[],"['resilience', 'bearing', 'tolerance', 'forbearance', 'patience', 'acceptance', 'ability to carry on(...)', 'capacity to keep at it(...)', 'patience to see things through(...)', 'capacity to keep going in the face of adversity(...)']",
ensure,v,unconscious_bias,agentic,rough,"['establish', 'provide', 'safeguard', 'certify', 'arrange', 'support', 'confirm', 'make safe', 'set out']",[],"['establish', 'provide', 'safeguard', 'certify', 'arrange', 'support', 'confirm', 'make safe', 'set out']",
exceed,v,unconscious_bias,agentic,competitive,"['think beyond', 'aspire', 'transcend', 'go beyond', 'build on']",[],"['think beyond', 'aspire', 'transcend', 'go beyond', 'build on']",
execute,v,unconscious_bias,agentic,tech,"['start', 'launch', 'run', 'perform']",[],"['start', 'launch', 'run', 'perform']",
expect,v,unconscious_bias,agentic,competitive,"['welcome', 'wish', 'hope', 'anticipate', 'forecast', 'estimate']",[],"['welcome', 'wish', 'hope', 'anticipate', 'forecast', 'estimate']",
expertise,s,unconscious_bias,agentic,corporate,"['competency', 'understanding', 'know-how', 'capacity', 'skill', 'insight', 'substantial experience(...)', 'assistance --- provided by someone with a specified ability(...)']",[],"['competency', 'understanding', 'know-how', 'capacity', 'skill', 'insight', 'substantial experience(...)', 'assistance --- provided by someone with a specified ability(...)']",
fearless,a,unconscious_bias,agentic,rough,"['spirited', 'steadfast', 'undeterred', 'dedicated', 'clear', 'sure', 'positive', 'calm', ""--- don't use for people""]","[""--- don't use for people""]","[""--- don't use for people"", 'spirited', 'steadfast', 'undeterred', 'dedicated', 'clear', 'sure', 'positive', 'calm']",
fierce,a,unconscious_bias,agentic,hard_hearted,"['focused', 'steadfast', 'purposeful', 'lively', 'enterprising', 'energetic', 'motivated', 'concentrated', 'intense', 'intensive', ""--- don't use for people""]","[""--- don't use for people""]","[""--- don't use for people"", 'focused', 'steadfast', 'purposeful', 'lively', 'enterprising', 'energetic', 'motivated', 'concentrated', 'intense', 'intensive']",fierce competition
firm,a,unconscious_bias,agentic,hard_hearted,"['stable', 'steady', 'reliable', 'grounded', 'constant', 'true', 'loyal']",[],"['stable', 'steady', 'reliable', 'grounded', 'constant', 'true', 'loyal']",
gladiatorial,a,unconscious_bias,agentic,competitive,"['happy to discuss views and ideas(...)', 'at ease debating pros and cons(...)', 'happy to brainstorm(...)', 'motivated by people with the same goals(...)']",[],"['happy to discuss views and ideas(...)', 'at ease debating pros and cons(...)', 'happy to brainstorm(...)', 'motivated by people with the same goals(...)']",
go the extra mile,~v||a|~s,unconscious_bias,agentic,competitive,"['think ahead', 'make a special effort', 'make customers happy(...)', 'find creative solutions to customer requests(...)', 'delight and retain customers through unexpected generosity and unusual solutions(...)']",[],"['think ahead', 'make a special effort', 'make customers happy(...)', 'find creative solutions to customer requests(...)', 'delight and retain customers through unexpected generosity and unusual solutions(...)']",
goes the extra mile,~v||a|~s,unconscious_bias,agentic,competitive,"['thinks ahead', 'makes a special effort', 'makes customers happy(...)', 'finds creative solutions to customer requests(...)', 'delights and retains customers through unexpected generosity and unusual solutions(...)']",[],"['thinks ahead', 'makes a special effort', 'makes customers happy(...)', 'finds creative solutions to customer requests(...)', 'delights and retains customers through unexpected generosity and unusual solutions(...)']",
going the extra mile,~v||a|~s,unconscious_bias,agentic,competitive,"['thinking ahead', 'making a special effort', 'making customers happy(...)', 'finding creative solutions to customer requests(...)', 'delighting and retaining customers through unexpected generosity and unusual solutions(...)']",[],"['thinking ahead', 'making a special effort', 'making customers happy(...)', 'finding creative solutions to customer requests(...)', 'delighting and retaining customers through unexpected generosity and unusual solutions(...)']",
gone the extra mile,~v||a|~s,unconscious_bias,agentic,competitive,"['thought ahead', 'made a special effort', 'made customers happy(...)', 'found creative solutions to satisfy customer requests(...)', 'delighted and retained customers through unexpected generosity and unusual solutions(...)']",[],"['thought ahead', 'made a special effort', 'made customers happy(...)', 'found creative solutions to satisfy customer requests(...)', 'delighted and retained customers through unexpected generosity and unusual solutions(...)']",
greedy,a,unconscious_bias,agentic,hard_hearted,"['acquisitive(...)', 'keen (on ...)', 'interested (in ...)', 'having a keen interest (in ...)', 'enthusiastic (about ...)']",[],"['acquisitive(...)', 'keen (on ...)', 'interested (in ...)', 'having a keen interest (in ...)', 'enthusiastic (about ...)']",
hate,v,unconscious_bias,agentic,agentic,"['be not too fond of', 'is uncomfortable with (...)', 'display discomfort toward', 'show aversion against', 'feel threatened by']",[],"['be not too fond of', 'is uncomfortable with (...)', 'display discomfort toward', 'show aversion against', 'feel threatened by']",
head-strong,a,unconscious_bias,agentic,rough,"['knowing your mind(...)', ""sticking to one's purpose(...)"", 'stick to their course of action(...)', ""have a clear view of one's goals(...)""]",[],"['knowing your mind(...)', ""sticking to one's purpose(...)"", 'stick to their course of action(...)', ""have a clear view of one's goals(...)""]",
